A
1100 Generated by WorldEditor 1.7.21r1

1    137 1 0 ESSA Stockholm Arlanda
1302 city Stockholm
112  59.65471395  017.92584357  59.65450321  017.92608285
111  59.65471395  017.92584357
112  59.65471395  017.92584357  59.65493939  017.92566573 1 101
116  59.65531814  017.92638102  59.65543903  017.92689192
120 Linear Feature 26
112  59.65370934  017.92562080  59.65397817  017.92620376 1 101
116  59.65364137  017.92701273  59.65349510  017.92717705
120 Linear Feature 25
112  59.65396229  017.92612896  59.65410286  017.92633118 1 101
112  59.65446046  017.92611806  59.65464685  017.92592679
111  59.65446046  017.92611806
112  59.65446046  017.92611806  59.65431582  017.92636142 1 101
112  59.65431711  017.92711226  59.65437161  017.92739398
111  59.65431711  017.92711226
112  59.65431711  017.92711226  59.65422775  017.92685795 1 101
116  59.65380086  017.92684177  59.65361114  017.92698945
120 Linear Feature 24
112  59.65466381  017.92859654  59.65467828  017.92928965 1
112  59.65441559  017.92957548  59.65430272  017.92969005 1
112  59.65420586  017.93015187  59.65421744  017.93046692
111  59.65420586  017.93015187 1
111  59.65425941  017.93057728 1
115  59.65441423  017.93180732
120 Linear Feature 23
112  59.65554686  017.92817434  59.65557504  017.92864606 1 101
116  59.65526375  017.92911771  59.65509574  017.92929769
120 Linear Feature 22
111  59.65364137  017.92701273 1
111  59.65407309  017.92937769
112  59.65407309  017.92937769  59.65419578  017.92974568 1
112  59.65441559  017.92957548  59.65447936  017.92952003
111  59.65441559  017.92957548 1 101
111  59.65526375  017.92911771
112  59.65526375  017.92911771  59.65552453  017.92908783 1 101
116  59.65574007  017.92968954  59.65579795  017.92995876
120 Linear Feature 21
111  59.65177276  017.92942793 1
111  59.65183624  017.92929914 1
111  59.65211597  017.92863964 1
111  59.65217824  017.92858078 1
111  59.65262682  017.92809581 1
111  59.65350284  017.92716043 1
111  59.65364137  017.92701273 1 101
111  59.65380086  017.92684177 1 101
111  59.65446046  017.92611806 1 101
111  59.65471395  017.92584357
112  59.65471395  017.92584357  59.65486915  017.92566416 1 101
116  59.65557312  017.92514927  59.65575943  017.92511844
120 Linear Feature 20
112  59.65586797  017.93068925  59.65588710  017.93094489 1 101
116  59.65559868  017.93149191  59.65542407  017.93158186
120 Linear Feature 19
112  59.65506405  017.93108048  59.65506405  017.93073016
111  59.65506405  017.93108048
112  59.65506405  017.93108048  59.65512146  017.93140241 1 101
112  59.65549080  017.93154662  59.65566062  017.93150401
111  59.65549080  017.93154662
112  59.65549080  017.93154662  59.65533294  017.93166497 1 101
112  59.65522778  017.93236688  59.65522778  017.93276928
111  59.65522778  017.93236688
112  59.65522778  017.93236688  59.65514407  017.93201182 1 101
112  59.65480721  017.93189217  59.65464696  017.93188270
111  59.65480721  017.93189217
114  59.65480721  017.93189217  59.65495789  017.93176908 1 101
120 Linear Feature 4
112  59.65632441  017.93308293  59.65620427  017.93293332 1 101
112  59.65580903  017.93308883  59.65559491  017.93322029
111  59.65580903  017.93308883 1 101
111  59.65569533  017.93314734 1 101
111  59.65501294  017.93347405 1
111  59.65459153  017.93367183 1
111  59.65448652  017.93372582 1
111  59.65418284  017.93387899 1
111  59.65406834  017.93393633 1
111  59.65381667  017.93406241 1
111  59.65337283  017.93428501 1
111  59.65327997  017.93433199 1
111  59.65300773  017.93446723 1
111  59.65285791  017.93454347 1
115  59.65272273  017.93461074
120 Linear Feature 19
112  59.65526566  017.93266472  59.65526566  017.93231440
111  59.65526566  017.93266472
112  59.65526566  017.93266472  59.65532307  017.93298665 1 101
112  59.65569533  017.93314734  59.65586515  017.93310473
111  59.65569533  017.93314734
112  59.65569533  017.93314734  59.65556007  017.93326570 1 101
112  59.65542896  017.93394823  59.65542896  017.93435064
111  59.65542896  017.93394823
112  59.65542896  017.93394823  59.65534525  017.93359317 1 101
112  59.65501294  017.93347405  59.65485268  017.93346459
111  59.65501294  017.93347405
114  59.65501294  017.93347405  59.65516362  017.93335097 1 101
120 Linear Feature 18
112  59.65603385  017.93198950  59.65595992  017.93160646 1 101
112  59.65559868  017.93149191  59.65544864  017.93153065
111  59.65559868  017.93149191 1 101
111  59.65549080  017.93154662 1 101
111  59.65480721  017.93189217
112  59.65480721  017.93189217  59.65476807  017.93190508 1 101
112  59.65456150  017.93211166  59.65452671  017.93221926
111  59.65456150  017.93211166 1 101
111  59.65439168  017.93250611 1 101
111  59.65436135  017.93256198
112  59.65436135  017.93256198  59.65433360  017.93262891 1
111  59.65354380  017.93299731 1
115  59.65304684  017.93323067
120 Linear Feature 17
112  59.65606679  017.93225203  59.65606461  017.93254039 1 101
112  59.65580903  017.93308883  59.65562446  017.93321800
111  59.65580903  017.93308883
112  59.65580903  017.93308883  59.65598707  017.93306350 1 101
116  59.65623470  017.93356687  59.65628471  017.93384232
120 Linear Feature 13
112  59.65572840  017.93864679  59.65586147  017.93848737 1 101
112  59.65592545  017.93784542  59.65593596  017.93754737
111  59.65592545  017.93784542
112  59.65592545  017.93784542  59.65596047  017.93802563 1 101
112  59.65632021  017.93834874  59.65654432  017.93831409
111  59.65632021  017.93834874 1 101
111  59.65648830  017.93827250
112  59.65648830  017.93827250  59.65653032  017.93823091 1 101
116  59.65672544  017.93740788  59.65669393  017.93678406
120 Linear Feature 15
112  59.65648830  017.93827250  59.65658284  017.93825170 1 101
116  59.65689372  017.93872815  59.65698126  017.93922721
120 Linear Feature 14
111  59.65572840  017.93864679 1 101
111  59.65632021  017.93834874
112  59.65632021  017.93834874  59.65615562  017.93854282 1 101
116  59.65608372  017.93908969  59.65607671  017.93952636
120 Linear Feature 20
111  59.65415746  017.93694324 1
115  59.65445341  017.93927027
120 Linear Feature 23
111  59.65453117  017.93682014 1
115  59.65481910  017.93909145
120 Linear Feature 22
111  59.65459105  017.93674720 1
115  59.65505030  017.93897839
120 Linear Feature 21
111  59.65496185  017.93661044 1
115  59.65524798  017.93888172
120 Linear Feature 12
111  59.65300157  017.93760929 1
111  59.65318546  017.93911105 1
111  59.65340607  017.93966552
112  59.65340607  017.93966552  59.65343059  017.93972097 1
112  59.65354965  017.93974869  59.65360918  017.93974869
111  59.65354965  017.93974869 1
111  59.65366234  017.93968750 1
111  59.65409219  017.93945542 1
111  59.65430093  017.93934484 1
111  59.65445341  017.93927027 1
111  59.65455864  017.93921882 1
111  59.65481910  017.93909145 1
111  59.65491929  017.93904245 1
111  59.65505030  017.93897839 1
111  59.65524798  017.93888172 1
111  59.65528126  017.93886545 1
111  59.65572840  017.93864679
112  59.65572840  017.93864679  59.65583695  017.93862600 1 101
116  59.65608372  017.93908969  59.65614675  017.93942932
120 Linear Feature 11
112  59.65879732  017.93927088  59.65877001  017.93905214 1 105
112  59.65853242  017.93760602  59.65843507  017.93740597
111  59.65853242  017.93760602 1 105
112  59.65734901  017.93516978  59.65701514  017.93448262
111  59.65734901  017.93516978
112  59.65734901  017.93516978  59.65728404  017.93503607 7 101
112  59.65722275  017.93490999  59.65720689  017.93487740
111  59.65722275  017.93490999 1 101
111  59.65712639  017.93471162 7 101
111  59.65706023  017.93457726 1 101
111  59.65632441  017.93308293
112  59.65632441  017.93308293  59.65627969  017.93301002 1 101
116  59.65606679  017.93225203  59.65601680  017.93181458
120 Linear Feature 10
112  59.65749609  017.95019674  59.65757463  017.95090749 1 101
116  59.65705268  017.95161131  59.65683852  017.95174879
120 Linear Feature 9
112  59.65830208  017.94976216  59.65832844  017.95019625 1 101
112  59.65793101  017.95113819  59.65766373  017.95138182
111  59.65793101  017.95113819 1 101
111  59.65705268  017.95161131 1 101
111  59.65075226  017.95493777
112  59.65075226  017.95493777  59.65067410  017.95498051 1 101
112  59.65033861  017.95509024  59.65023365  017.95512118
111  59.65033861  017.95509024
112  59.65033861  017.95509024  59.65011615  017.95516322 1 101
112  59.64953339  017.95627672  59.64933808  017.95728186
111  59.64953339  017.95627672
112  59.64953339  017.95627672  59.64951256  017.95638391 7 101
112  59.64947790  017.95662992  59.64946187  017.95675854
111  59.64947790  017.95662992 7 101
111  59.64942735  017.95711403 1 105
111  59.64938931  017.95746989
112  59.64938931  017.95746989  59.64915235  017.95880100 1 105
116  59.64846953  017.95872282  59.64841895  017.95872076
120 Linear Feature 5
111  59.65679081  017.95625990 1
115  59.65660815  017.95483319
120 Linear Feature 4
111  59.65711534  017.95596979 1
115  59.65694773  017.95466408
120 Linear Feature 3
111  59.65745033  017.95581230 1
115  59.65728729  017.95449497
120 Linear Feature 8
112  59.65870370  017.95292405  59.65873718  017.95328861 1 101
112  59.65837275  017.95396308  59.65806660  017.95416667
111  59.65837275  017.95396308 1 101
111  59.65775567  017.95426171 1
111  59.65728729  017.95449497 1
111  59.65694773  017.95466408 1
111  59.65660815  017.95483319 1
115  59.65642478  017.95492451
120 Linear Feature 1
112  59.66023843  017.95056922  59.65984715  017.94755523 1 105
112  59.65906204  017.94604854  59.65894547  017.94584855
111  59.65906204  017.94604854 1 105
111  59.65852046  017.94493071 7 101
111  59.65814775  017.94418507 1 101
111  59.65792671  017.94373455 1 101
111  59.65684395  017.94151435
112  59.65684395  017.94151435  59.65666466  017.94118677 1 101
116  59.65603483  017.93870514  59.65588570  017.93756615
120 Linear Feature 40
112  59.64407044  017.91842707  59.64403187  017.91872912 7 105
112  59.64379964  017.91907016  59.64368055  017.91918526
111  59.64379964  017.91907016
112  59.64379964  017.91907016  59.64374082  017.91910595 1 101
116  59.64360452  017.91915286  59.64347141  017.91916147
120 Linear Feature 39
112  59.64508383  017.91804126  59.64494149  017.91809081 1 105
112  59.64467429  017.91847064  59.64460992  017.91858769 7 105
112  59.64447207  017.91895325  59.64439153  017.91920328
111  59.64447207  017.91895325 1 101
111  59.64422686  017.91989464 1 101
111  59.64414677  017.92021464 1 101
111  59.64407318  017.92048276 1 101
111  59.64371645  017.92183225 1 101
111  59.64358023  017.92234998 1 101
111  59.64329485  017.92348822 1 101
111  59.64322368  017.92375978 1 101
111  59.64300998  017.92456278 1 101
111  59.64299306  017.92463096 1 101
111  59.64279775  017.92537059 1 101
111  59.64269665  017.92575995 1 101
111  59.64260493  017.92611130 1 101
111  59.64232762  017.92716035 1 101
111  59.64205174  017.92818961 1 101
111  59.64193092  017.92864229 1 101
111  59.64181429  017.92905090
112  59.64181429  017.92905090  59.64175974  017.92925089 1 101
111  59.64169062  017.92968582 1 101
111  59.64168997  017.93012343 1
115  59.64169004  017.93154070
120 Linear Feature 147
111  59.65271110  017.94465147 1
115  59.65313143  017.94331534
120 Linear Feature 146
111  59.65323736  017.94438886 1
115  59.65364431  017.94304693
120 Linear Feature 145
111  59.65375687  017.94412862 1
115  59.65416329  017.94279018
120 Linear Feature 144
111  59.65428440  017.94386415 1
115  59.65466535  017.94251515
120 Linear Feature 143
111  59.65480397  017.94360442 1
115  59.65518668  017.94226945
120 Linear Feature 142
112  59.65527274  017.94388750  59.65525283  017.94381953 1
112  59.65527736  017.94347266  59.65530410  017.94337516
111  59.65527736  017.94347266 1
115  59.65569595  017.94202052
120 Linear Feature 141
111  59.65430093  017.93934484 1
115  59.65383818  017.93712312
120 Linear Feature 140
111  59.65409219  017.93945542 1
115  59.65379627  017.93716429
120 Linear Feature 139
111  59.65366234  017.93968750 1
115  59.65336493  017.93742921
120 Linear Feature 138
112  59.65366234  017.93968750  59.65359552  017.93965839 1
112  59.65346826  017.93943668  59.65343551  017.93933272
111  59.65346826  017.93943668 1
115  59.65306541  017.93750135
120 Linear Feature 137
111  59.65459153  017.93367183 1
115  59.65483957  017.93567328
120 Linear Feature 136
111  59.65448652  017.93372582 1
115  59.65474042  017.93570593
120 Linear Feature 135
111  59.65418284  017.93387899 1
115  59.65443400  017.93582839
120 Linear Feature 134
111  59.65406834  017.93393633 1
115  59.65399835  017.93608171
120 Linear Feature 133
111  59.65381667  017.93406241 1
115  59.65406076  017.93598057
120 Linear Feature 132
111  59.65337283  017.93428501 1
115  59.65362807  017.93627354
120 Linear Feature 131
111  59.65327997  017.93433199 1
115  59.65353019  017.93630020
120 Linear Feature 130
111  59.65300773  017.93446723 1
115  59.65326249  017.93643737
120 Linear Feature 129
111  59.65285791  017.93454347 1
115  59.65286993  017.93663986
120 Linear Feature 128
111  59.65282193  017.93660993 1
115  59.65272273  017.93461074
120 Linear Feature 127
111  59.65271693  017.93142843 1
115  59.65304684  017.93323067
120 Linear Feature 126
111  59.65354380  017.93299731 1
115  59.65319778  017.93109370
120 Linear Feature 125
111  59.65439168  017.93250611 1
115  59.65358884  017.93116653
120 Linear Feature 124
111  59.65425941  017.93057728 1
115  59.65368567  017.93041118
120 Linear Feature 123
111  59.65399022  017.92912923 1
115  59.65351101  017.92998994
120 Linear Feature 122
111  59.65350284  017.92716043 1
115  59.65326563  017.92971227
120 Linear Feature 121
111  59.65262682  017.92809581 1
115  59.65300955  017.93018400
120 Linear Feature 120
111  59.65217824  017.92858078 1
115  59.65252594  017.93052357
120 Linear Feature 119
111  59.65183624  017.92929914 1
115  59.65209113  017.93068972
120 Linear Feature 118
111  59.65177276  017.92942793 1
115  59.65144286  017.92914015
120 Linear Feature 117
111  59.65214322  017.92847370 1
115  59.65149624  017.92824053
120 Linear Feature 116
111  59.65231751  017.92750216 1
115  59.65159278  017.92723993
120 Linear Feature 115
111  59.65264628  017.92562342 1
115  59.65179043  017.92621857
120 Linear Feature 114
111  59.65149842  017.92506071 1
115  59.65136774  017.92539364
120 Linear Feature 113
111  59.65074276  017.92479540 1
115  59.65088020  017.92603080
120 Linear Feature 112
111  59.64969300  017.92471543 1
115  59.65065024  017.92631408
120 Linear Feature 111
111  59.64971569  017.92661270 1
115  59.65072064  017.92697595
120 Linear Feature 110
111  59.64972721  017.92751931 1
115  59.65064589  017.92785035
120 Linear Feature 109
111  59.64973874  017.92829972 1
115  59.65054933  017.92858469
120 Linear Feature 108
111  59.64890266  017.92389724 1
115  59.64817691  017.92489556
120 Linear Feature 107
111  59.64907910  017.92414151 1
115  59.64816552  017.92380183
120 Linear Feature 106
111  59.64908705  017.92487514 1
115  59.64817629  017.92550493
120 Linear Feature 105
111  59.64910098  017.92579021 1
115  59.64811915  017.92619264
120 Linear Feature 104
111  59.64910695  017.92645876 1
115  59.64807422  017.92693134
120 Linear Feature 1
111  59.64920839  017.92791277 1
115  59.64837812  017.92819059
120 Linear Feature 103
111  59.64911888  017.92721606 1
115  59.64813518  017.92755231
120 Linear Feature 101
111  59.64670658  017.92334720 1
111  59.64764345  017.92369300 1
115  59.64786918  017.92434799
120 Linear Feature 100
111  59.64674942  017.92305461 1
115  59.64777553  017.92493402
120 Linear Feature 99
111  59.64660074  017.92406396 1
115  59.64763876  017.92556170
120 Linear Feature 98
111  59.64647761  017.92490821 1
115  59.64761150  017.92645777
120 Linear Feature 97
111  59.64634041  017.92585385 1
115  59.64746712  017.92706536
120 Linear Feature 96
111  59.64620889  017.92676887 1
115  59.64725291  017.92756699
120 Linear Feature 95
111  59.64610673  017.92745740 1
115  59.64692291  017.92806894
120 Linear Feature 94
111  59.64624846  017.92648634 1
111  59.64596181  017.92631767 1
115  59.64583762  017.92586731
120 Linear Feature 93
111  59.64637688  017.92559925 1
111  59.64605620  017.92541499 1
115  59.64595708  017.92504223
120 Linear Feature 92
111  59.64650668  017.92470785 1
111  59.64615357  017.92451886 1
115  59.64605239  017.92413448
120 Linear Feature 91
111  59.64663418  017.92383302 1
111  59.64625062  017.92361521 1
115  59.64614547  017.92323803
120 Linear Feature 90
111  59.64411304  017.92370826 1
115  59.64522762  017.92309517
120 Linear Feature 89
111  59.64373649  017.92324240 1
115  59.64475511  017.92267958
120 Linear Feature 88
111  59.64322368  017.92375978 1 101
111  59.64364470  017.92420683 1 101
111  59.64425432  017.92501055 1
115  59.64481400  017.92669779
120 Linear Feature 86
111  59.64300998  017.92456278 1 101
111  59.64339502  017.92496782 1 101
111  59.64372515  017.92541942 1 101
111  59.64386646  017.92575180 1
115  59.64446251  017.92720893
120 Linear Feature 85
111  59.64279775  017.92537059 1 101
112  59.64312602  017.92574603  59.64315659  017.92581458
111  59.64312602  017.92574603 1 101
111  59.64354516  017.92658594 1
115  59.64412811  017.92777527
120 Linear Feature 84
111  59.64260493  017.92611130 1 101
111  59.64324521  017.92721684 1
115  59.64387929  017.92830940
120 Linear Feature 83
111  59.64232762  017.92716035 1 101
111  59.64299043  017.92811477 1
115  59.64360570  017.92899087
120 Linear Feature 82
111  59.64205174  017.92818961 1 101
111  59.64276440  017.92901767 1
115  59.64337270  017.92971488
120 Linear Feature 79
112  59.64073498  017.92796147  59.64093970  017.92821140 1 101
116  59.64091021  017.92906350  59.64080710  017.92951587
120 Linear Feature 72
112  59.63899933  017.93284923  59.63913613  017.93243335 1 101
112  59.63957975  017.93256921  59.63975550  017.93272348
111  59.63957975  017.93256921
112  59.63957975  017.93256921  59.63942240  017.93239580 1 101
116  59.63936658  017.93146732  59.63945904  017.93100413
120 Linear Feature 72
112  59.63987833  017.93350555  59.63989432  017.93302280 1 101
112  59.63957975  017.93256921  59.63941876  017.93239732
111  59.63957975  017.93256921
112  59.63957975  017.93256921  59.63973850  017.93270370 1 101
116  59.64002753  017.93238908  59.64013796  017.93211513
120 Linear Feature 71
111  59.63865566  017.93136136 1
111  59.63834178  017.93256487
112  59.63834178  017.93256487  59.63824876  017.93318447 1
112  59.63885236  017.93340222  59.63912793  017.93309360
111  59.63885236  017.93340222 1 101
111  59.63887585  017.93331382 1 101
111  59.63899933  017.93284923 1 101
111  59.63936658  017.93146732 1 101
111  59.63948391  017.93102584 1 101
111  59.63961104  017.93054750 1 101
111  59.63979019  017.92987342 1 101
111  59.63993421  017.92933147 1 101
111  59.64009379  017.92873103 1 101
115  59.64021728  017.92826636
120 Linear Feature 78
112  59.64193092  017.92864229  59.64185737  017.92876128 1 101
112  59.64150872  017.92876914  59.64136817  017.92865016
111  59.64150872  017.92876914
112  59.64150872  017.92876914  59.64134351  017.92859839 1 101
116  59.64126333  017.92773309  59.64134953  017.92721827
120 Linear Feature 77
112  59.64150872  017.92876914  59.64127755  017.92856019 1 101
116  59.64091021  017.92906350  59.64074124  017.92951551
120 Linear Feature 76
112  59.64073498  017.92796147  59.64052078  017.92781217 1 101
116  59.64021728  017.92826636  59.64006687  017.92866639
120 Linear Feature 75
112  59.64073498  017.92796147  59.64103539  017.92826339 1 101
116  59.64126333  017.92773309  59.64133730  017.92754771
120 Linear Feature 74
111  59.64182038  017.92905692 1 101
111  59.64150872  017.92876914 1 101
111  59.64073498  017.92796147 1 101
115  59.63928477  017.92645143
120 Linear Feature 73
112  59.63993421  017.92933147  59.63986333  017.92974561 1 101
112  59.64017465  017.93028721  59.64033883  017.93045821
111  59.64017465  017.93028721
112  59.64017465  017.93028721  59.64000380  017.93013131 1 101
116  59.63961461  017.93053900  59.63945290  017.93100572
120 Linear Feature 73
112  59.64066172  017.92999970  59.64054775  017.93029778 1 101
112  59.64017465  017.93028721  59.63999596  017.93015471
111  59.64017465  017.93028721
112  59.64017465  017.93028721  59.64033940  017.93051517 1 101
116  59.64033498  017.93123071  59.64028411  017.93154209
120 Linear Feature 70
111  59.63806931  017.93101248 1 101
115  59.63957975  017.93256921
120 Linear Feature 69
112  59.65084695  017.92343165  59.65108408  017.92358197 1 101
116  59.65116257  017.92436891  59.65113293  017.92465856
120 Linear Feature 68
112  59.65167016  017.92372964  59.65131245  017.92364700 1 101
112  59.65116257  017.92436891  59.65114034  017.92450809 1
112  59.65133569  017.92500105  59.65154030  017.92512226
111  59.65133569  017.92500105 1
111  59.65149842  017.92506071 1
115  59.65267130  017.92548325
120 Linear Feature 67
112  59.65109439  017.92186652  59.65128785  017.92197148 1 101
116  59.65139349  017.92277494  59.65137152  017.92309565
120 Linear Feature 66
112  59.65181105  017.92212609  59.65165448  017.92209844 1 101
112  59.65139349  017.92277494  59.65135191  017.92315410
111  59.65139349  017.92277494 1 101
111  59.65116257  017.92436891 1 101
111  59.65114034  017.92450809
112  59.65114034  017.92450809  59.65109695  017.92475502 1
112  59.65080944  017.92481943  59.65060601  017.92474965
111  59.65080944  017.92481943 1
111  59.65074276  017.92479540 1
115  59.64968626  017.92439565
120 Linear Feature 47
111  59.64164915  017.92010381 1
111  59.64108388  017.92009874 1
111  59.64094477  017.92011753 1
111  59.64050732  017.91995708 1
111  59.64017878  017.91983657 1
111  59.63984601  017.91971452 1
111  59.63951618  017.91959354 1
111  59.63919632  017.91947623 1
111  59.63886933  017.91935629 1
111  59.63854456  017.91922581 1
111  59.63822630  017.91910908 1
115  59.63789352  017.91898822
120 Linear Feature 1
112  59.64131812  017.91923804  59.64133254  017.91960334 1 101
112  59.64164915  017.92010381  59.64194072  017.92028049
111  59.64164915  017.92010381
112  59.64164915  017.92010381  59.64166855  017.92011557 1 101
112  59.64171098  017.92013710  59.64173282  017.92014753
111  59.64171098  017.92013710 1 101
111  59.64183023  017.92018075 1 101
111  59.64222150  017.92032590 1 101
111  59.64251698  017.92042670 1 101
111  59.64274726  017.92050734 1 101
111  59.64346505  017.92076523 1 101
111  59.64365763  017.92083474 1 101
111  59.64427186  017.92105602 1 101
111  59.64451360  017.92114495 1 101
111  59.64650594  017.92185766 1 101
111  59.64690477  017.92200306 1 101
111  59.64733597  017.92215941 1 101
111  59.64771524  017.92229984 1 101
111  59.64873356  017.92266557 1 101
111  59.64936554  017.92289259 1 101
111  59.65018867  017.92319292 1 101
111  59.65084695  017.92343165 1 101
111  59.65167016  017.92372964
112  59.65167016  017.92372964  59.65190093  017.92379054 1 101
112  59.65250695  017.92415181  59.65270387  017.92428578 1 101
112  59.65333490  017.92500565  59.65347952  017.92523706
111  59.65333490  017.92500565 1 101
111  59.65370934  017.92562080
112  59.65370934  017.92562080  59.65376780  017.92572433 1 101
112  59.65396229  017.92612896  59.65399306  017.92618986 1 101
112  59.65431711  017.92711226  59.65439095  017.92736805
111  59.65431711  017.92711226
112  59.65431711  017.92711226  59.65442480  017.92742286 1 101
112  59.65466381  017.92859654  59.65473458  017.92899239
111  59.65466381  017.92859654
112  59.65466381  017.92859654  59.65469151  017.92874879 1 101
112  59.65506405  017.93108048  59.65517790  017.93213408
111  59.65506405  017.93108048 1 101
111  59.65522778  017.93236688 1 101
111  59.65526566  017.93266472 1 101
111  59.65542896  017.93394823 1 101
111  59.65592545  017.93784542 1 101
111  59.65603483  017.93870514 1 101
111  59.65608372  017.93908969 1 101
115  59.65651373  017.94246770
120 Linear Feature 149
112  59.64330452  017.91998841  59.64321439  017.92029748 1 101
116  59.64274726  017.92050734  59.64237424  017.92038084
120 Linear Feature 9
111  59.63822630  017.91910908 1
111  59.63824982  017.91873227 1
115  59.63834273  017.91860252
120 Linear Feature 9
111  59.64050732  017.91995708 1
111  59.64054341  017.91953961 1
115  59.64064543  017.91942068
120 Linear Feature 9
111  59.64017878  017.91983657 1
111  59.64021731  017.91940986 1
115  59.64031933  017.91929092
120 Linear Feature 9
111  59.63984601  017.91971452 1
111  59.63988393  017.91928371 1
115  59.63998595  017.91916477
120 Linear Feature 9
111  59.63951618  017.91959354 1
111  59.63955237  017.91916116 1
115  59.63965439  017.91904223
120 Linear Feature 9
111  59.63919632  017.91947623 1
111  59.63923175  017.91904943 1
115  59.63933376  017.91893050
120 Linear Feature 9
111  59.63886933  017.91935629 1
111  59.63890201  017.91894491 1
115  59.63900038  017.91880796
120 Linear Feature 9
111  59.63854456  017.91922581 1
111  59.63857591  017.91884039 1
115  59.63867429  017.91870344
120 Linear Feature 9
111  59.63789352  017.91898822 1
111  59.63792919  017.91862054 1
115  59.63802939  017.91847998
120 Linear Feature 6
111  59.64009379  017.92873103 1
115  59.63896262  017.92758747
120 Linear Feature 5
111  59.63979019  017.92987342 1
115  59.63867477  017.92873279
120 Linear Feature 4
111  59.63948391  017.93102584 1
115  59.63837677  017.92988813
120 Linear Feature 3
111  59.63781038  017.93219124 1
115  59.63887585  017.93331382
120 Linear Feature 2
111  59.64425432  017.92501055 1
115  59.64497775  017.92516852
120 Linear Feature 19
111  59.65480397  017.94360442 1
111  59.65428440  017.94386415 1
111  59.65375687  017.94412862 1
111  59.65323736  017.94438886 1
111  59.65271110  017.94465147 1
115  59.65257145  017.94472118
120 Linear Feature 18
111  59.65380589  017.94996726 1
115  59.65362834  017.94857544
120 Linear Feature 17
111  59.65303942  017.94794015 1
115  59.65315295  017.94882169
120 Linear Feature 16
111  59.65345056  017.94774049 1
115  59.65355981  017.94861094
120 Linear Feature 15
111  59.65385789  017.94754082 1
115  59.65396842  017.94839928
120 Linear Feature 14
111  59.65440920  017.94959178 1
115  59.65423605  017.94826065
120 Linear Feature 13
111  59.65426977  017.94734072 1
115  59.65437889  017.94818666
120 Linear Feature 12
111  59.65465045  017.94716364 1
115  59.65476427  017.94798704
120 Linear Feature 11
111  59.65501400  017.94975567 1
115  59.65478113  017.94797830
120 Sidlinje
111  59.65999976  017.97407290 3
111  59.66066718  017.97375098
112  59.66066718  017.97375098  59.66118271  017.97353812 3
112  59.66128041  017.97403959  59.66130289  017.97425318
111  59.66128041  017.97403959 3
111  59.66159210  017.97649513
112  59.66159210  017.97649513  59.66168669  017.97704021 3
112  59.66195656  017.97758891  59.66205129  017.97776257
111  59.66195656  017.97758891 3
112  59.66295058  017.97962160  59.66299818  017.97965543 3
115  59.66370218  017.97926509
120 Sidlinje
112  59.65921248  017.96197018  59.65917110  017.96132628 3
112  59.65921516  017.96060582  59.65926787  017.96030740
111  59.65921516  017.96060582
112  59.65921516  017.96060582  59.65956769  017.96045374 3
112  59.65976852  017.96223798  59.65982028  017.96254539
111  59.65976852  017.96223798 3
111  59.66110720  017.97273077
112  59.66110720  017.97273077  59.66112851  017.97310307 3
112  59.66064686  017.97346879  59.66041713  017.97358561
111  59.66064686  017.97346879 3
115  59.65996550  017.97381082
120 sideline
112  59.66356857  017.97821420  59.66332977  017.97937953 3
112  59.66283194  017.97875278  59.66276623  017.97861617
111  59.66283194  017.97875278 3
111  59.66210636  017.97726804 3
111  59.66199709  017.97703736
112  59.66199709  017.97703736  59.66191792  017.97690883 3
112  59.66174905  017.97594677  59.66172530  017.97569285
111  59.66174905  017.97594677 3
115  59.65978008  017.96052252
120 Linear Feature 4
111  59.65754362  017.95455219 3
111  59.65821425  017.95419701
112  59.65821425  017.95419701  59.65840743  017.95418282 3
112  59.65881480  017.95477575  59.65896226  017.95551615
111  59.65881480  017.95477575 3
111  59.65932726  017.95877940
112  59.65932726  017.95877940  59.65940021  017.95946552 3
112  59.65872608  017.95944563  59.65845307  017.95852879
111  59.65872608  017.95944563 3
112  59.65862507  017.95865543  59.65859957  017.95840961
111  59.65862507  017.95865543 3
115  59.65853111  017.95847858
120 Linear Feature 2
111  59.65978008  017.96052252 3
111  59.65773613  017.94446317 3
111  59.65774144  017.94363035 3
111  59.65892694  017.94609273
112  59.65892694  017.94609273  59.65925121  017.94671772 3
116  59.65993225  017.94967782  59.66002869  017.95036870
120 Linear Feature 17
112  59.65252727  017.92383477  59.65238137  017.92378664
111  59.65252727  017.92383477
112  59.65252727  017.92383477  59.65243609  017.92381071 3
112  59.65172376  017.92344385  59.65159715  017.92331032
111  59.65172376  017.92344385
112  59.65172376  017.92344385  59.65139362  017.92310185 3
112  59.65182352  017.92239102  59.65202173  017.92239554 3
112  59.65251044  017.92263380  59.65279726  017.92279879 3
114  59.65285970  017.92338174  59.65283486  017.92363559 3
120 Linear Feature 11
111  59.66576130  017.92395226 3
112  59.66597450  017.92450961  59.66599420  017.92480124 3
112  59.66587626  017.92523089  59.66575468  017.92544425
111  59.66587626  017.92523089
112  59.66587626  017.92523089  59.66578831  017.92539639 3
112  59.66495459  017.92608202  59.66457372  017.92633567 3
112  59.66418718  017.92632296  59.66397719  017.92629865 3
111  59.66352081  017.92612333 3
111  59.65947842  017.92465941
112  59.65947842  017.92465941  59.65934754  017.92462356 3
