I
1100 Generated by WorldEditor 1.7.1r2

1     41 1 0 ENAN Andøya Andenes
1302 city Andenes
111  69.30471150  016.12936254
113  69.30492138  016.13024014
110 1 0.00 31.8700 New Taxiway 1
111  69.30725750  016.12855810
111  69.30744891  016.12887171
112  69.30748920  016.12933261  69.30743715  016.12964621
111  69.30748920  016.12933261
111  69.30741197  016.12973175
112  69.30741197  016.12973175  69.30735950  016.12971855
112  69.30723567  016.13003110  69.30720186  016.13021258
112  69.30730619  016.13082461  69.30745394  016.13110970
112  69.30761849  016.13062030  69.30765347  016.13043881
112  69.30762185  016.13002635  69.30763467  016.12996365
111  69.30762185  016.13002635
111  69.30770244  016.12968423
112  69.30787034  016.12957970  69.30797248  016.12972224
111  69.30787034  016.12957970
111  69.30814161  016.12925318
112  69.30806438  016.12879228  69.30810356  016.12852698
111  69.30806438  016.12879228
111  69.30815057  016.12836543
112  69.30815057  016.12836543  69.30829608  016.12839315
111  69.30834450  016.12802965
112  69.30824068  016.12729158  69.30805598  016.12703419
111  69.30795412  016.12755924
112  69.30794349  016.12808430  69.30797008  016.12828228
111  69.30794349  016.12808430
111  69.30786458  016.12844066
112  69.30770003  016.12852619  69.30760769  016.12837572
111  69.30770003  016.12852619
113  69.30727469  016.12779168
110 1 0.00 358.6600 New Taxiway 1
111  69.30787034  016.12957970
111  69.30822250  016.13002511
112  69.30831675  016.13034410  69.30831675  016.13049853
111  69.30831675  016.13034410
111  69.30831286  016.13086657
111  69.30829246  016.13097107
112  69.30819238  016.13142479  69.30819798  016.13180493
112  69.30841683  016.13213152  69.30853716  016.13215924
112  69.30865586  016.13154304  69.30865306  016.13116290
111  69.30855772  016.13086382
111  69.30857813  016.13031658
112  69.30867389  016.13012309  69.30876904  016.13007162
111  69.30897369  016.12990145
112  69.30914276  016.13005819  69.30919453  016.13027203
111  69.30914276  016.13005819
111  69.30923507  016.13048445
112  69.30923507  016.13048445  69.30917350  016.13080520
111  69.30923215  016.13099320
112  69.30952027  016.13117294  69.30965739  016.13096702
111  69.30960915  016.13044319
112  69.30939442  016.13004719  69.30922931  016.13005907
111  69.30939442  016.13004719
111  69.30932143  016.12966555
112  69.30932143  016.12966555  69.30927666  016.12942795
111  69.30931762  016.12929644
111  69.30958713  016.12840770
111  69.30940386  016.12789221
112  69.30814161  016.12925318  69.30726251  016.12829253
113  69.30814161  016.12925318
110 1 0.00 255.6500 New Taxiway 1
111  69.30958713  016.12840770
112  69.30970377  016.12826744  69.30977271  016.12832421
111  69.30970377  016.12826744
111  69.30979529  016.12834675
112  69.30989634  016.12852001  69.30991765  016.12863354
111  69.30989634  016.12852001
112  69.30989634  016.12852001  69.30994523  016.12881094
111  69.30999350  016.12883627
112  69.31030929  016.12850901  69.31039454  016.12798035
111  69.31019172  016.12763448
112  69.31019172  016.12763448  69.31009520  016.12755997
111  69.30998379  016.12767848
112  69.30992840  016.12769223  69.30990584  016.12767094
111  69.30992840  016.12769223
111  69.30978363  016.12754647
112  69.30978363  016.12754647  69.30972095  016.12744358
111  69.30971173  016.12720821
111  69.30972824  016.12687271
111  69.30987982  016.12686171
111  69.31046122  016.12714195
111  69.31047206  016.12667648
111  69.31062597  016.12668044
111  69.31070152  016.12662896
111  69.31076029  016.12650223
112  69.31080786  016.12630818  69.31086732  016.12624878
111  69.31080786  016.12630818
111  69.31023958  016.12245187
111  69.31066269  016.12209546
111  69.31063415  016.12133987
111  69.31045113  016.12108801
111  69.31002961  016.12140381
112  69.30988167  016.12129073  69.30983503  016.12109547
111  69.30988167  016.12129073
111  69.30984935  016.12141658
111  69.30986404  016.12199122
111  69.30974733  016.12199011
112  69.30974733  016.12199011  69.30959225  016.12199011
111  69.30956403  016.12215643
112  69.30943811  016.12218415  69.30936348  016.12211155
111  69.30943811  016.12218415
111  69.30917724  016.12189705
112  69.30917724  016.12189705  69.30913759  016.12185085
111  69.30911984  016.12167963
111  69.30908516  016.12225663
112  69.30915392  016.12217095  69.30918657  016.12220064
111  69.30915392  016.12217095
111  69.30936146  016.12237884
112  69.30938129  016.12259664  69.30937546  016.12274183
111  69.30938129  016.12259664
111  69.30929635  016.12374319
112  69.30923028  016.12391918  69.30918364  016.12393018
111  69.30923028  016.12391918
111  69.30902739  016.12365235
111  69.30883590  016.12340212
111  69.30845786  016.12395860
112  69.30845786  016.12395860  69.30917648  016.12415817
111  69.30938187  016.12557308
112  69.30930240  016.12611163  69.30917647  016.12626211
111  69.30930240  016.12611163
111  69.30918375  016.12619083
112  69.30898730  016.12599601  69.30884039  016.12609896
111  69.30898730  016.12599601
112  69.30883115  016.12667552  69.30887313  016.12730514
111  69.30907293  016.12723148
112  69.30907293  016.12723148  69.30923104  016.12712852
111  69.30924433  016.12682229
111  69.30935627  016.12680579
112  69.30935627  016.12680579  69.30946400  016.12682163
111  69.30946833  016.12726498
113  69.30940386  016.12789221
111  69.31010303  016.12169241
112  69.31025392  016.12194101  69.31029918  016.12225906
111  69.31025392  016.12194101
112  69.31025392  016.12194101  69.31027655  016.12210666
111  69.31022739  016.12218839
111  69.31008614  016.12243576
112  69.31003776  016.12234079  69.31001825  016.12220826
111  69.31003776  016.12234079
111  69.30997845  016.12185487
112  69.31001903  016.12175548  69.31006117  016.12172456
113  69.31001903  016.12175548
110 1 0.00 188.7100 New Taxiway 1
111  69.30883590  016.12340212
111  69.30808874  016.12313126
111  69.30800173  016.12380020
112  69.30808568  016.12418430  69.30807752  016.12447469
111  69.30808568  016.12418430
111  69.30807099  016.12463176
112  69.30796115  016.12512277  69.30795779  016.12550291
111  69.30796115  016.12512277
112  69.30796115  016.12512277  69.30795276  016.12576425
111  69.30814444  016.12578010
112  69.30836412  016.12533264  69.30838259  016.12484322
111  69.30828996  016.12464760
111  69.30830815  016.12423578
112  69.30845786  016.12395860  69.30855524  016.12397285
113  69.30845786  016.12395860
110 1 0.00 211.8000 New Taxiway 1
111  69.30808874  016.12313126
112  69.30735971  016.12187974  69.30714936  016.12084661
111  69.30735971  016.12187974
111  69.30713164  016.12213314
112  69.30713164  016.12213314  69.30746288  016.12380257
113  69.30800173  016.12380020
110 1 0.00 238.4600 New Taxiway 1
111  69.30735971  016.12187974
112  69.30735971  016.12187974  69.30730893  016.12159237
111  69.30735411  016.12138084
111  69.30715822  016.12028405
111  69.30662514  016.12118286
112  69.30703510  016.12162633  69.30714148  016.12220105
111  69.30703510  016.12162633
113  69.30713164  016.12213314
130 Airport Boundary 3
111  69.31191230  016.11778783
111  69.31153724  016.11385505
111  69.31066196  016.10981384
111  69.30833711  016.10066778
111  69.29510814  016.08589655
111  69.29419979  016.11943037
111  69.29343033  016.12157339
111  69.29199761  016.12077508
111  69.28742777  016.10409479
111  69.28392620  016.10145565
111  69.27611092  016.12709203
111  69.27616327  016.12952876
111  69.27862762  016.15577042
111  69.28025577  016.17332598
111  69.28276018  016.17761339
111  69.28613762  016.17650724
111  69.29579403  016.15612031
113  69.31153878  016.12965869
120 Linear Feature 98
111  69.28824309  016.15199175 10
112  69.28829368  016.15234251  69.28834069  016.15255518
111  69.28829368  016.15234251 10
111  69.28912802  016.15634144 10
112  69.28910921  016.15728076  69.28897884  016.15750052
111  69.28910921  016.15728076 10
115  69.28866920  016.15802157
120 Linear Feature 97
112  69.28726761  016.14727148  69.28717777  016.14646810 10
111  69.28731126  016.14595242
111  69.28685209  016.14669945 10
112  69.28721777  016.14702758  69.28736716  016.14766260
111  69.28721777  016.14702758 10
111  69.28759396  016.14886855
111  69.28763492  016.14906902 10
111  69.28778791  016.14981767 10
112  69.28788719  016.15006861  69.28796972  016.15022516
111  69.28788719  016.15006861
112  69.28788719  016.15006861  69.28821940  016.15055598 10
111  69.28852397  016.15032357 10
115  69.28878074  016.14990020
120 Linear Feature 96
111  69.28523763  016.16144578 10
112  69.28527366  016.16194759  69.28534229  016.16210697
111  69.28527366  016.16194759
112  69.28527366  016.16194759  69.28517834  016.16187317 10
111  69.28511890  016.16207235
111  69.28527427  016.16194759 10
112  69.28588721  016.16239802  69.28626088  016.16222961
111  69.28588721  016.16239802 10
111  69.28752783  016.16155047 10
112  69.28790887  016.16164406  69.28811685  016.16181429
111  69.28790887  016.16164406
111  69.28801065  016.16200472 10
112  69.28790887  016.16164406  69.28780265  016.16155147
111  69.28790887  016.16164406
112  69.28790887  016.16164406  69.28801047  016.16162862 10
115  69.28805403  016.16136687
120 Linear Feature 95
112  69.28439889  016.15145268  69.28438365  016.15071641 10
111  69.28414701  016.15054794
111  69.28464729  016.15028643 10
112  69.28442474  016.15256380  69.28457638  016.15419883
111  69.28442474  016.15256380 10
111  69.28524740  016.15984337 10
112  69.28501934  016.16241783  69.28459260  016.16372220
111  69.28501934  016.16241783 10
111  69.28433468  016.16414053 10
112  69.28375341  016.16524789  69.28352325  016.16557958
111  69.28375341  016.16524789 10
111  69.28325879  016.16594189
112  69.28325879  016.16594189  69.28313393  016.16611198 10
111  69.28299704  016.16647769 10
111  69.28251325  016.16796260 10
112  69.28234176  016.16922807  69.28235981  016.16995265
111  69.28234176  016.16922807 10
111  69.28242840  016.17188658
112  69.28242840  016.17188658  69.28249339  016.17348885 10
111  69.28309632  016.17348884 10
111  69.28400975  016.17365723
112  69.28400975  016.17365723  69.28439967  016.17370622 10
111  69.28462712  016.17287135 10
111  69.28526435  016.17076880 10
112  69.28551347  016.17026868  69.28567293  016.17003477
111  69.28551347  016.17026868 10
111  69.28695065  016.16794224
112  69.28695065  016.16794224  69.28739834  016.16721241 10
112  69.28787731  016.16396549  69.28796301  016.16246011
111  69.28787731  016.16396549 10
111  69.28822065  016.15891663
112  69.28822065  016.15891663  69.28824698  016.15854800 10
111  69.28825324  016.15787810 10
111  69.28824591  016.15362283
111  69.28824563  016.15346517 10
111  69.28824257  016.15168663 10
112  69.28828799  016.15119626  69.28833152  016.15095524
111  69.28828799  016.15119626 10
111  69.28834092  016.15091418
112  69.28834092  016.15091418  69.28839170  016.15064068 10
111  69.28853784  016.15037020 10
115  69.28879087  016.14995335
120 Linear Feature 94
111  69.28214359  016.13293534 10
111  69.28187213  016.13012283
112  69.28187213  016.13012283  69.28186169  016.12986298 10
111  69.28197595  016.12968812
111  69.28170588  016.12989700 10
112  69.28187213  016.13012283  69.28189929  016.13035020
111  69.28187213  016.13012283
111  69.27917186  016.13209505 10
112  69.27901116  016.13196700  69.27893056  016.13169931
111  69.27901116  016.13196700
112  69.27901116  016.13196700  69.27908069  016.13228025 10
111  69.27901094  016.13253686
111  69.27901116  016.13196700 10
111  69.27850559  016.13020080
111  69.27933409  016.13922297 10
112  69.27935063  016.13976919  69.27928994  016.14006897
111  69.27935063  016.13976919
112  69.27935063  016.13976919  69.27943201  016.13952789 10
111  69.27953855  016.13973788
111  69.27935063  016.13976919 10
111  69.27912224  016.14068244
111  69.28202000  016.14849656 10
111  69.28233863  016.14718341
111  69.28248558  016.14715957 10
112  69.28233863  016.14718341  69.28227397  016.14736380
111  69.28233863  016.14718341
112  69.28233863  016.14718341  69.28237473  016.14692945 10
115  69.28232139  016.14674608
120 Linear Feature 93
111  69.30216502  016.11412908 1
112  69.30221487  016.11094128  69.30237169  016.10918295
111  69.30221487  016.11094128 1
111  69.30239689  016.10901325 1
112  69.30369851  016.10610070  69.30472205  016.10589906
111  69.30369851  016.10610070
112  69.30369851  016.10610070  69.30479224  016.10592112 1
112  69.30517313  016.10889529  69.30519082  016.10910367
111  69.30517313  016.10889529 1
115  69.30575479  016.11480007
120 Linear Feature 92
112  69.30050798  016.11405288  69.30057650  016.11428300 1
111  69.30062532  016.11424653
111  69.30048934  016.11447485 1
112  69.30050798  016.11405288  69.30045776  016.11381651
111  69.30050798  016.11405288
112  69.30050798  016.11405288  69.30037215  016.11344914 1
111  69.30012326  016.11311921 1
115  69.29981573  016.11271029
120 Linear Feature 91
112  69.29923324  016.12177632  69.29932442  016.12183191 1
111  69.29932388  016.12208527
111  69.29934866  016.12154546 1
112  69.29923324  016.12177632  69.29915263  016.12176492
111  69.29923324  016.12177632 1
111  69.29894383  016.12169160 1
111  69.29832677  016.12169272 1
112  69.29797827  016.12196223  69.29781054  016.12222162
111  69.29797827  016.12196223 1
111  69.29767740  016.12246754
112  69.29767740  016.12246754  69.29760558  016.12260093 1
111  69.29764700  016.12296581 1
115  69.29777979  016.12358391
120 Linear Feature 90
111  69.29965560  016.12523286 1
111  69.29943416  016.12402684 1
112  69.29943987  016.12074769  69.29970313  016.11913057
111  69.29943987  016.12074769
112  69.29943987  016.12074769  69.29956147  016.12007034 1
111  69.29964170  016.11906318 1
112  69.29979821  016.11701426  69.29992787  016.11592295
111  69.29979821  016.11701426
112  69.29979821  016.11701426  69.29992054  016.11613000 1
112  69.30048012  016.11449312  69.30081416  016.11382099
111  69.30048012  016.11449312
112  69.30048012  016.11449312  69.30068161  016.11408768 1
112  69.30125100  016.11376366  69.30155587  016.11366464
111  69.30125100  016.11376366 1
111  69.30195435  016.11354534 1
112  69.30216502  016.11412908  69.30219962  016.11462704
111  69.30216502  016.11412908
112  69.30216502  016.11412908  69.30225829  016.11543996 1
111  69.30250933  016.11661658 1
115  69.30312024  016.11956916
120 Linear Feature 89
111  69.30991380  016.12808036 10
111  69.30963153  016.12781015
111  69.30953521  016.12789970 10
112  69.30963153  016.12781015  69.30969305  016.12784068
111  69.30963153  016.12781015
112  69.30963153  016.12781015  69.30956856  016.12772846 10
111  69.30957396  016.12758867
111  69.30942974  016.12521481 10
112  69.30979410  016.12544405  69.30999677  016.12522822
111  69.30979410  016.12544405 10
111  69.31017931  016.12500369 10
112  69.31022775  016.12459664  69.31018701  016.12430393
111  69.31022775  016.12459664 10
111  69.31016333  016.12414820
112  69.31016333  016.12414820  69.31011945  016.12384957 10
111  69.30996049  016.12397819 10
111  69.30949969  016.12454987
112  69.30949969  016.12454987  69.30935580  016.12473466 10
111  69.30921503  016.12446503
112  69.30921503  016.12446503  69.30935166  016.12452321 10
111  69.30942528  016.12411079 10
111  69.30962524  016.12298896 10
112  69.30986464  016.12275982  69.31000162  016.12290212
111  69.30986464  016.12275982
112  69.30986464  016.12275982  69.30994903  016.12285250 10
111  69.30997694  016.12298649 10
112  69.31004659  016.12343493  69.31007619  016.12373060 10
111  69.30996049  016.12397819
111  69.30986464  016.12275982 10
111  69.30882016  016.12170128
112  69.30882016  016.12170128  69.30903745  016.12195259 10
111  69.30899439  016.12248598 10
111  69.30893693  016.12332860
112  69.30893693  016.12332860  69.30891629  016.12351277 10
111  69.30886485  016.12363017
111  69.30896409  016.12371591 10
116  69.30893693  016.12332860  69.30894323  016.12315829
120 Linear Feature 88
111  69.30642781  016.12932799 10
112  69.30629039  016.12913795  69.30624832  016.12891808
111  69.30629039  016.12913795
112  69.30629039  016.12913795  69.30630324  016.12940138 10
111  69.30623370  016.12950724
111  69.30629039  016.12913795 10
111  69.30619132  016.12823354 10
111  69.30532208  016.12897646
111  69.30544408  016.12935407 2
111  69.30623741  016.12865424
111  69.30576127  016.12830312 10
111  69.30589165  016.12950420
111  69.30602335  016.12970149 10
112  69.30589165  016.12950420  69.30585723  016.12926897
111  69.30589165  016.12950420
112  69.30589165  016.12950420  69.30591307  016.12974774 10
111  69.30584254  016.12986846
111  69.30539802  016.12891156 10
111  69.30548409  016.12973855
111  69.30567219  016.13002578 10
112  69.30548409  016.12973855  69.30543036  016.12938571
111  69.30548409  016.12973855
112  69.30548409  016.12973855  69.30551096  016.13011277 10
111  69.30538909  016.13028721 10
111  69.30549435  016.13019000 10
111  69.30483826  016.13109662
111  69.30485837  016.13120983 10
111  69.30524936  016.13067760
111  69.30519887  016.13047068 10
115  69.30482061  016.13099724
120 Linear Feature 87
111  69.30486981  016.12816360 10
112  69.30478341  016.12905007  69.30483272  016.12951770
111  69.30478341  016.12905007
112  69.30478341  016.12905007  69.30462353  016.12864807 10
111  69.30446029  016.12884492
111  69.30478341  016.12905007 10
111  69.30502629  016.13012409
112  69.30502629  016.13012409  69.30512278  016.13052439 10
111  69.30524828  016.13041724 10
111  69.30646649  016.12929227 10
111  69.30677293  016.12890795
112  69.30677293  016.12890795  69.30682008  016.12884979 10
111  69.30689736  016.12855790
111  69.30687322  016.12748628 10
112  69.30689736  016.12855790  69.30675710  016.12915327
111  69.30689736  016.12855790
112  69.30689736  016.12855790  69.30708719  016.12802755 10
111  69.30729105  016.12820193
111  69.30717711  016.12666254 10
111  69.30701789  016.12738365
111  69.30702142  016.12774012 10
112  69.30701789  016.12738365  69.30705821  016.12713295
111  69.30701789  016.12738365
112  69.30701789  016.12738365  69.30696433  016.12762056 10
115  69.30689574  016.12752486
120 Linear Feature 86
111  69.29858994  016.14127458 10
111  69.29843650  016.14055328
111  69.29827906  016.14047387 10
112  69.29843650  016.14055328  69.29849212  016.14075508
111  69.29843650  016.14055328
112  69.29843650  016.14055328  69.29840567  016.14032583 10
111  69.29848431  016.14013402
111  69.29928824  016.13993653 10
111  69.29917100  016.13937898
111  69.29900472  016.13927234 10
112  69.29917100  016.13937898  69.29923313  016.13961651
111  69.29917100  016.13937898
112  69.29917100  016.13937898  69.29914371  016.13908919 10
111  69.29920401  016.13894236
111  69.29999162  016.13875554 10
111  69.29984543  016.13815991
111  69.29970096  016.13811699 10
112  69.29984459  016.13815872  69.29989495  016.13831377
111  69.29984459  016.13815872
112  69.29984459  016.13815872  69.29981963  016.13794777 10
115  69.29985792  016.13780349
120 Linear Feature 85
111  69.29260193  016.13330295 10
111  69.29304610  016.13545301
112  69.29304610  016.13545301  69.29322706  016.13611000 10
111  69.29344194  016.13588691 10
112  69.29338875  016.13711339  69.29347984  016.13786658
111  69.29338875  016.13711339
112  69.29338875  016.13711339  69.29322085  016.13655515 10
111  69.29296422  016.13666992 10
112  69.29304610  016.13545301  69.29293257  016.13472199
111  69.29304610  016.13545301
111  69.29338875  016.13711339 10
111  69.29372835  016.13876103
111  69.29376322  016.13893021 10
111  69.29398284  016.13999576
112  69.29398284  016.13999576  69.29420724  016.14081475 10
111  69.29453704  016.14040900 10
111  69.29501732  016.13961710
111  69.29398284  016.13999576
112  69.29398284  016.13999576  69.29411306  016.14096635 10
111  69.29385784  016.14152889 10
111  69.29336036  016.14234915
111  69.29428844  016.14177983 10
112  69.29443983  016.14216348  69.29453414  016.14251913
111  69.29443983  016.14216348
112  69.29443983  016.14216348  69.29437877  016.14175312 10
115  69.29438697  016.14161663
120 Linear Feature 84
111  69.29991326  016.12528007 10
112  69.29982735  016.12623205  69.29988466  016.12681901
111  69.29982735  016.12623205
112  69.29982735  016.12623205  69.29970765  016.12571692 10
111  69.29950730  016.12594545
111  69.29982735  016.12623205 10
111  69.30021240  016.12811091
111  69.30024918  016.12829039 10
111  69.30050003  016.12951443
111  69.30130429  016.12925090 10
111  69.30091560  016.12989180 10
112  69.30050003  016.12951443  69.30033602  016.12884946
111  69.30050003  016.12951443
112  69.30050003  016.12951443  69.30062435  016.13025920 10
111  69.30041586  016.13071577 10
111  69.29994023  016.13150001
111  69.29994868  016.13157133 10
111  69.30042806  016.13078157 10
112  69.30081642  016.13104096  69.30095397  016.13164190
111  69.30081642  016.13104096
112  69.30081642  016.13104096  69.30071892  016.13032919 10
111  69.30093944  016.12993910 10
111  69.30131282  016.12932396
111  69.30081642  016.13104096 10
111  69.30105573  016.13220702
111  69.30110181  016.13243157 10
111  69.30132897  016.13353171
111  69.30131784  016.13417438 10
112  69.30132897  016.13353171  69.30126549  016.13314687
111  69.30132897  016.13353171
112  69.30132897  016.13353171  69.30144434  016.13386666 10
111  69.30155692  016.13368443
111  69.30199537  016.13436057 10
111  69.30183000  016.13358468
111  69.30168167  016.13346767 10
112  69.30183000  016.13358468  69.30189727  016.13379405
111  69.30183000  016.13358468
112  69.30183000  016.13358468  69.30179017  016.13330721 10
111  69.30185446  016.13318019
111  69.30279885  016.13338400 10
111  69.30261346  016.13250657
111  69.30236817  016.13232554 10
112  69.30261346  016.13250657  69.30269717  016.13285187
111  69.30261346  016.13250657
112  69.30261346  016.13250657  69.30256919  016.13212671 10
115  69.30269336  016.13178453
120 Linear Feature 83
111  69.30617193  016.12131880 10
111  69.30650455  016.12077081 10
112  69.30707978  016.12116154  69.30727835  016.12207255
111  69.30707978  016.12116154 10
111  69.30724928  016.12201837
111  69.30729934  016.12221957 10
112  69.30801885  016.12344582  69.30851708  016.12365016
111  69.30801885  016.12344582 10
111  69.30872975  016.12375007 10
112  69.30958383  016.12627969  69.30979323  016.12854805
111  69.30958383  016.12627969
112  69.30958383  016.12627969  69.30972464  016.12800651 10
111  69.30922712  016.12904311 10
112  69.30892025  016.12957283  69.30875603  016.12977151 10
111  69.30858550  016.12979872 10
112  69.30828464  016.12974196  69.30814152  016.12966213 10
111  69.30790229  016.12924882 10
111  69.30684351  016.12743541
112  69.30684351  016.12743541  69.30661967  016.12703696 10
112  69.30542983  016.12723192  69.30485758  016.12819734
111  69.30542983  016.12723192 10
111  69.30168167  016.13346767
112  69.30168167  016.13346767  69.30137662  016.13396716 10
111  69.30113597  016.13461462 10
111  69.29995825  016.13756066 10
112  69.29964624  016.13821012  69.29946168  016.13851058
111  69.29964624  016.13821012 10
111  69.29510649  016.14572697
112  69.29510649  016.14572697  69.29507082  016.14578169 10
111  69.29504532  016.14589274 10
111  69.29476744  016.14711859 10
112  69.29437321  016.14744694  69.29419064  016.14714088
111  69.29437321  016.14744694 10
115  69.29389542  016.14662180
120 Linear Feature 82
111  69.30616000  016.12124463 10
111  69.30649085  016.12069910 10
112  69.30668316  016.11956490  69.30670928  016.11877163
111  69.30668316  016.11956490
112  69.30668316  016.11956490  69.30668055  016.11940476 10
111  69.30664555  016.11921902 10
111  69.30602442  016.11621647 10
112  69.30595550  016.11605737  69.30591685  016.11600711 10
112  69.30568768  016.11589998  69.30564696  016.11588719 10
111  69.30562360  016.11592051 10
111  69.29170872  016.13872776 10
111  69.29046494  016.14072369 10
111  69.29009849  016.14141787 10
111  69.28464729  016.15028643 10
112  69.28361698  016.15000887  69.28319587  016.14898603
111  69.28361698  016.15000887 10
111  69.27898975  016.13835412
112  69.27898975  016.13835412  69.27809137  016.13608186 10
112  69.27947494  016.13162247  69.28011728  016.13111470
111  69.27947494  016.13162247 10
111  69.28331623  016.12865150 10
112  69.28353185  016.12880742  69.28365226  016.12902247
111  69.28353185  016.12880742 10
115  69.28375625  016.12919368
120 Linear Feature 81
111  69.30063262  016.13638613 3
112  69.30048288  016.13647233  69.30043326  016.13658069
111  69.30048288  016.13647233 3
111  69.29997406  016.13777452
112  69.29997406  016.13777452  69.29993658  016.13786859 3
111  69.29994625  016.13811761
111  69.29967590  016.13838817 3
111  69.29933981  016.13893625 3
112  69.29927754  016.13934329  69.29928359  016.13961864
111  69.29927754  016.13934329
111  69.29907759  016.13958074
112  69.29907759  016.13958074  69.29899658  016.13953799 3
111  69.29892089  016.13964641 3
111  69.29858366  016.14020829 3
112  69.29855706  016.14073503  69.29861438  016.14113316
111  69.29855706  016.14073503
111  69.29843917  016.14091460
112  69.29843917  016.14091460  69.29836808  016.14064986 3
111  69.29827292  016.14074529 3
111  69.29517872  016.14580679
112  69.29517872  016.14580679  69.29512673  016.14589229 3
111  69.29509892  016.14602019 3
111  69.29495963  016.14663370
112  69.29495963  016.14663370  69.29483413  016.14725542 3
115  69.29502057  016.14790586
120 Linear Feature 80
112  69.29437909  016.14681961  69.29474916  016.14699830 3
111  69.29488750  016.14622869 3
112  69.29498674  016.14581011  69.29501571  016.14571274
111  69.29498674  016.14581011 3
111  69.29503301  016.14564566
112  69.29503301  016.14564566  69.29505862  016.14554711 3
111  69.29503985  016.14542600
111  69.29516956  016.14519702 3
112  69.29534890  016.14510590  69.29546623  016.14489317
111  69.29534890  016.14510590 3
111  69.29970152  016.13788949
112  69.29970152  016.13788949  69.29977297  016.13776891 3
111  69.29988254  016.13750791 3
111  69.30118325  016.13425178
112  69.30118325  016.13425178  69.30131070  016.13383506 3
111  69.30122148  016.13337737 3
111  69.30087393  016.13170222
112  69.30087393  016.13170222  69.30065430  016.13099150 3
111  69.30037449  016.13137878
111  69.30111563  016.13017915 3
112  69.30100907  016.13156528  69.30111437  016.13254412
111  69.30100907  016.13156528 3
111  69.30130262  016.13300167 3
112  69.30169124  016.13324107  69.30196653  016.13283250
111  69.30169124  016.13324107 3
111  69.30540831  016.12706142
112  69.30540831  016.12706142  69.30607396  016.12599033 3
111  69.30677714  016.12711505 3
111  69.30682741  016.12720258
112  69.30682741  016.12720258  69.30695001  016.12737503 3
111  69.30700935  016.12704984
111  69.30712252  016.12727649 3
112  69.30715735  016.12776181  69.30725868  016.12796876
111  69.30715735  016.12776181 3
111  69.30768323  016.12866024
112  69.30768323  016.12866024  69.30772188  016.12869330 3
112  69.30778465  016.12868605  69.30781366  016.12867408
111  69.30778465  016.12868605
112  69.30778465  016.12868605  69.30787703  016.12864792 3
111  69.30791765  016.12844560
111  69.30804534  016.12859854
112  69.30804534  016.12859854  69.30799996  016.12879033 3
112  69.30802501  016.12908784  69.30804569  016.12921694
111  69.30802501  016.12908784
112  69.30802501  016.12908784  69.30805506  016.12927544 3
111  69.30811996  016.12938293 3
111  69.30834631  016.12957387
112  69.30834631  016.12957387  69.30869074  016.12975779 3
111  69.30894074  016.12931084 3
112  69.30928966  016.12863674  69.30936187  016.12841535
111  69.30928966  016.12863674
112  69.30928966  016.12863674  69.30947168  016.12813010 3
111  69.30952452  016.12722226
112  69.30952452  016.12722226  69.30953091  016.12709301 3
112  69.30949163  016.12690863  69.30946747  016.12682751
111  69.30949163  016.12690863
112  69.30949163  016.12690863  69.30943621  016.12672255 3
111  69.30933322  016.12665291
111  69.30930218  016.12626708 3
112  69.30943133  016.12587111  69.30945952  016.12559056
111  69.30943133  016.12587111
112  69.30943133  016.12587111  69.30944058  016.12577908 3
112  69.30942945  016.12553994  69.30941691  016.12541061
111  69.30942945  016.12553994
112  69.30942945  016.12553994  69.30922673  016.12455656 3
112  69.30867890  016.12394073  69.30833441  016.12373637
111  69.30867890  016.12394073 3
111  69.30843862  016.12382543
112  69.30843862  016.12382543  69.30838450  016.12382543 3
112  69.30831964  016.12396421  69.30829296  016.12404214
111  69.30831964  016.12396421
112  69.30831964  016.12396421  69.30827216  016.12410286 3
111  69.30825934  016.12430495
111  69.30812940  016.12416544 3
112  69.30810131  016.12388121  69.30807316  016.12373844
111  69.30810131  016.12388121
112  69.30810131  016.12388121  69.30807860  016.12376602 3
112  69.30796330  016.12360667  69.30788906  016.12356337
111  69.30796330  016.12360667
112  69.30796330  016.12360667  69.30743832  016.12339201 3
111  69.30720094  016.12218052 3
111  69.30708511  016.12160156
112  69.30708511  016.12160156  69.30690639  016.12084041 3
115  69.30664434  016.12110774
120 Linear Feature 79
111  69.30735804  016.12137394 3
112  69.30730406  016.12189869  69.30736988  016.12220320
111  69.30730406  016.12189869
112  69.30730406  016.12189869  69.30754956  016.12306350 3
111  69.30805669  016.12326247 3
111  69.30874400  016.12356785
112  69.30874400  016.12356785  69.30878209  016.12358325 3
111  69.30880581  016.12350379 3
111  69.30887458  016.12330669
111  69.30901499  016.12342422 3
112  69.30902739  016.12365235  69.30904685  016.12376683
111  69.30902739  016.12365235
112  69.30902739  016.12365235  69.30903686  016.12370803 3
112  69.30907846  016.12380698  69.30910434  016.12385007
111  69.30907846  016.12380698 3
111  69.30919756  016.12400033
112  69.30919756  016.12400033  69.30926054  016.12406877 3
111  69.30930215  016.12381041
111  69.30972613  016.12681156 3
112  69.30967071  016.12701832  69.30966467  016.12718087
111  69.30967071  016.12701832 3
111  69.30966196  016.12721170
112  69.30966196  016.12721170  69.30964503  016.12756418 3
111  69.30975808  016.12774042
111  69.30971999  016.12809632 3
112  69.30953561  016.12832560  69.30949147  016.12862845 3
111  69.30929867  016.12912048
112  69.30929867  016.12912048  69.30927434  016.12918841 3
