I
1100 Generated by WorldEditor 1.7.1r1

1      0 1 0 ENTC Tromso Langnes
1302 city Tromsø
112  69.67816052  018.91122203  69.67816571  018.91122589 10
112  69.67817057  018.91119870  69.67817137  018.91118188 10
112  69.67816610  018.91117240  69.67816599  018.91117170 10
114  69.67817272  018.91115820  69.67817405  018.91114354 10
120 1_single_taxi.lin
111  69.68096535  018.91300519 10
112  69.68097320  018.91298500  69.68097958  018.91298970 10
112  69.68097510  018.91301716  69.68097275  018.91302769 10
112  69.68096330  018.91303853  69.68095956  018.91305150 10
111  69.68095885  018.91306864 10
115  69.68097014  018.91307516
120 1_single_taxi.lin
111  69.68061344  018.91278128 10
112  69.68062129  018.91276109  69.68062767  018.91276579 10
112  69.68062319  018.91279325  69.68062084  018.91280378 10
112  69.68061139  018.91281461  69.68060765  018.91282759 10
111  69.68060776  018.91283548 10
115  69.68062052  018.91284359
120 1_single_taxi.lin
112  69.68027268  018.91258270  69.68027000  018.91258788 10
112  69.68027712  018.91262295  69.68028753  018.91262484 10
116  69.68027973  018.91257367  69.68026795  018.91256639
120 1_single_taxi.lin
112  69.68027521  018.91255295  69.68027606  018.91253868 10
112  69.68028551  018.91253537  69.68029205  018.91254212 10
116  69.68027973  018.91257367  69.68026977  018.91257049
120 1_single_taxi.lin
111  69.68025735  018.91253982 10
112  69.68026520  018.91251963  69.68027159  018.91252433 10
112  69.68026710  018.91255179  69.68026476  018.91256232 10
112  69.68025531  018.91257316  69.68025156  018.91258613 10
111  69.68025085  018.91260327 10
115  69.68026214  018.91260979
120 1_single_taxi.lin
111  69.67992045  018.91232025 10
112  69.67992829  018.91230006  69.67993468  018.91230476 10
112  69.67993019  018.91233222  69.67992785  018.91234275 10
112  69.67991840  018.91235358  69.67991466  018.91236655 10
111  69.67991394  018.91238369 10
115  69.67992523  018.91239021
120 1_single_taxi.lin
111  69.67990366  018.91231067 10
112  69.67991151  018.91229048  69.67991789  018.91229518 10
112  69.67991341  018.91232264  69.67991106  018.91233317 10
112  69.67990161  018.91234400  69.67989787  018.91235698 10
111  69.67989716  018.91237411 10
115  69.67990845  018.91238064
120 1_single_taxi.lin
111  69.67954047  018.91207453 10
112  69.67954832  018.91205434  69.67955470  018.91205904 10
112  69.67955022  018.91208650  69.67954787  018.91209703 10
112  69.67953842  018.91210786  69.67953468  018.91212084 10
111  69.67953396  018.91213797 10
115  69.67954526  018.91214450
120 1_single_taxi.lin
111  69.67905058  018.91173889 10
112  69.67905843  018.91171870  69.67906482  018.91172340 10
112  69.67906033  018.91175086  69.67905799  018.91176139 10
112  69.67904854  018.91177222  69.67904479  018.91178519 10
111  69.67904408  018.91180233 10
115  69.67905537  018.91180885
120 1_single_taxi.lin
112  69.67907625  018.91173179  69.67906439  018.91172545 10
114  69.67906871  018.91181835  69.67907963  018.91182518 10
21  69.67500995  018.91464185 3 13.0300 4.00 01  PAPI-4R
21  69.67520472  018.91216640 2 13.0300 4.00 01  PAPI-4L
21  69.68804375  018.92070214 3 193.0300 4.00 19  PAPI-4R
21  69.68784445  018.92317426 2 193.0300 4.00 19  PAPI-4L
20  69.67691616  018.91138217 12.5100 0 3 {@L}Y{@Y}B{^r,@@,^l}A{@L}Y
20  69.67804153  018.91213620 192.1100 0 3 {@Y,^l}B{@L}Y
20  69.68134737  018.91433232 190.9200 0 3 {@Y,^l}C{@L}Y
20  69.68281146  018.91532816 10.6000 0 3 {@L}Y{@Y}D{^r}
20  69.68370242  018.91559254 180.7300 0 3 {@Y,^l}D{@L}Y{@@}Y{@Y}E{^u}
20  69.68308362  018.91634301 282.9300 0 3 {@L}D{safety,@Y,^l}Y{^r,@@,@R}19-01{@L}D
20  69.68343872  018.91657144 283.4100 0 3 {@@,@L}D{@R}19-01
20  69.68095306  018.91490592 281.8000 0 3 {@@,@L}C{@R}19-01
20  69.68049777  018.91461092 282.5600 0 3 {@L}C{safety,@Y,^l}Y{^r,@@,@R}19-01{@L}C
20  69.67762826  018.91262884 281.1100 0 3 {@@,@L}B{@R}19-01
20  69.67719422  018.91235022 283.9200 0 3 {@L}B{safety,@Y,^l}Y{^r,@@,@R}19-01{@L}B
20  69.68787866  018.91953025 282.3000 0 3 {safety,@L}E{@@}E{@R}19-01
20  69.68749015  018.91928613 -76.4800 0 3 {@L}E{safety,@@,@R}19-01{@L}E
20  69.67650948  018.91189636 280.4300 0 3 {@@,@L}A{@R}19-01
20  69.67609251  018.91161355 282.3400 0 3 {@L}A{safety,@Y}Y{^r,@@,@R}19-01{@L}A
20  69.68840942  018.92137929 191.2000 0 3 {@Y}E{^r}
20  69.68679762  018.92032455 11.7300 0 3 {@Y,^l}E
20  69.68389688  018.91839785 192.6700 0 3 {@Y}D{^r}
20  69.68241200  018.91742444 12.6600 0 3 {@Y,^l}D
20  69.68127327  018.91663598 191.6300 0 3 {@Y}C{^r}
20  69.67993294  018.91574787 12.2800 0 3 {@Y,^l}C
20  69.67786828  018.91437553 192.4200 0 3 {@Y}B{^r}
20  69.67674310  018.91362399 12.6300 0 3 {@Y,^l}B{@@}A{^r}
20  69.67562211  018.91288342 12.7800 0 3 {@Y,^l}A
20  69.67571697  018.91600786 305.2200 0 2 {@R}01-19
20  69.67596830  018.91653346 300.9000 0 2 {@R}01-19
20  69.67728329  018.91725271 284.0100 0 2 {@R}01-19
20  69.67758938  018.91749424 280.6100 0 2 {@R}01-19
14  69.68320603  018.90957532  82.02 0 New Tower Viewpoint 1
1300  69.67981119  018.90890789 283.25 gate heavy|jets 21
1301 C airline sas nax
1300  69.68017486  018.90913019 283.25 gate heavy|jets 22
1301 C airline sas nax
1300  69.68053175  018.90940765 283.25 gate heavy|jets 23
1301 C airline sas nax
1300  69.68087605  018.90982824 283.67 gate turboprops|props 24
1301 B airline wif ltr sas
1300  69.68127187  018.90945414 283.67 gate turboprops|props 25
1301 B airline wif ltr sas
1300  69.67918827  018.91012263 282.61 gate jets 20
1301 C airline nax
1300  69.67874004  018.90995015 283.51 misc jets 19
1301 C none 
1300  69.67832380  018.90926439 284.22 misc jets 18
1301 C none 
1300  69.67793842  018.90795190 283.32 gate turboprops 17
1301 B general_aviation 
1300  69.67754211  018.90767360 283.46 gate jets|turboprops 16
1301 B general_aviation 
1300  69.68654807  018.91387647 159.28 gate props GA1
1301 A general_aviation 
1300  69.68645320  018.91352906 125.42 gate props GA2
1301 A general_aviation 
1300  69.68604955  018.91300981  44.13 misc turboprops GA3
1301 A none 
1300  69.68546824  018.91443465 192.46 gate turboprops GA4
1301 A general_aviation 
1300  69.68514762  018.91386139  14.67 gate turboprops GA5
1301 A general_aviation 
1300  69.67737888  018.91969732 213.96 gate props GA6
1301 A general_aviation 
1300  69.67424761  018.91747084  51.61 gate props GA7
1301 A general_aviation 
1300  69.68373641  018.91185201 189.52 gate turboprops|props GA8
1301 A general_aviation 
1300  69.68370606  018.91235358 189.59 misc props GA9
1301 A none 
1300  69.68367792  018.91286533 187.99 misc props GA10
1301 A none 
1300  69.68343871  018.91179645  13.27 gate turboprops|props GA11
1301 A general_aviation 
1300  69.68339031  018.91234903  11.29 misc props GA12
1301 A none 
1300  69.67962880  018.92128545   0.00 misc props GA8
1301 A none 
50 12612 ATIS
54 11830 TWR
55 12375 APP
1200 
1201  69.68309272  018.91076711 both 0 _stop
1201  69.68373842  018.91123452 both 1 _stop
1201  69.68393260  018.91123149 both 2 _stop
1201  69.68400840  018.91105420 both 3 _stop
1201  69.68402967  018.91147299 both 4 _stop
1201  69.68395652  018.91333520 both 5 _stop
1201  69.68390465  018.91362897 both 6 _stop
1201  69.68383204  018.91375843 both 7 _stop
1201  69.68338374  018.91373447 both 8 _stop
1201  69.68138909  018.91235676 both 9 _stop
1201  69.68777368  018.91456811 both 10 _stop
1201  69.68676771  018.91388142 both 11 _stop
1201  69.68661709  018.91319580 both 12 _stop
1201  69.68628798  018.91267185 both 13 _stop
1201  69.68500124  018.91137370 both 14 _stop
1201  69.68451085  018.91087131 both 15 _stop
1201  69.68401445  018.91078380 both 16 _stop
1201  69.68415038  018.91081237 both 17 _stop
1201  69.68377774  018.91014272 both 18 _stop
1201  69.68392902  018.91039172 both 19 _stop
1201  69.68329528  018.90981454 both 20 _stop
1201  69.68301121  018.91049571 both 21 _stop
1201  69.68315612  018.90995394 both 22 _stop
1201  69.68271195  018.91108407 both 23 _stop
1201  69.68280582  018.91097579 both 24 _stop
1201  69.68205704  018.91061041 both 25 _stop
1201  69.68214548  018.90925423 both 26 _stop
1201  69.68122890  018.90860745 both 27 _stop
1201  69.68167449  018.90892155 both 28 _stop
1201  69.68113957  018.90860330 both 29 _stop
1201  69.68095535  018.90894885 both 30 _stop
1201  69.68083552  018.90903826 both 31 _stop
1201  69.67967572  018.90828335 both 32 _stop
1201  69.67964591  018.90879092 both 33 _stop
1201  69.67938331  018.90942412 both 34 _stop
1201  69.67877855  018.90930745 both 35 _stop
1201  69.67898124  018.90942877 both 36 _stop
1201  69.67926237  018.90947331 both 37 _stop
1201  69.67860881  018.90907513 both 38 _stop
1201  69.67820534  018.90771314 both 39 _stop
1201  69.67842844  018.90852463 both 40 _stop
1201  69.67805665  018.90736967 both 41 _stop
1201  69.67742675  018.90693256 both 42 _stop
1201  69.67730020  018.90714760 both 43 _stop
1201  69.67711556  018.90862296 both 44 _stop
1201  69.67667771  018.90839597 both 45 _stop
1201  69.67702961  018.90864451 both 46 _stop
1201  69.67660567  018.90812231 both 47 _stop
1201  69.67662368  018.90762396 both 48 _start
1201  69.68795071  018.91627496 both 49 DE_ICE N_stop
1201  69.68784484  018.91551251 both 50 DE_ICE N_stop
1201  69.68671052  018.91472840 both 51 DE_ICE N_stop
1201  69.68652123  018.91562560 both 52 DE_ICE N_stop
1201  69.67597576  018.90999373 both 53 DE-ICE S_stop
1201  69.67624948  018.91022826 both 54 DE-ICE S_stop
1201  69.67631822  018.90843061 both 55 DE-ICE S_stop
1201  69.68780782  018.91800342 both 56 Y_stop
1201  69.68769885  018.91929512 both 57 Y_stop
1201  69.68767054  018.91714039 both 58 Y_stop
1201  69.68781348  018.91797534 both 59 Y_stop
1201  69.68451838  018.91501947 both 60 Y_stop
1201  69.68614062  018.91610422 both 61 Y_stop
1201  69.68637105  018.91596898 both 62 Y_stop
1201  69.68359449  018.91500166 both 63 Y_stop
1201  69.68310745  018.91486470 both 64 Y_stop
1201  69.68339593  018.91494856 both 65 Y_stop
1201  69.68328245  018.91634182 both 66 Y_stop
1201  69.67973856  018.92078559 both 67 _stop
1201  69.67663971  018.91056579 both 68 A_stop
1201  69.67710107  018.91087311 both 69 A_stop
1201  69.67753008  018.91115248 both 70 A_stop
1201  69.68084288  018.91335876 both 71 A_stop
1201  69.68074053  018.91464495 both 72 A_stop
1201  69.67742536  018.91243232 both 73 A_stop
1201  69.67636365  018.91114717 both 74 A_stop
1201  69.67435191  018.91780799 both 75 _stop
1201  69.67526666  018.91835099 both 76 H_stop
1201  69.67532123  018.91799725 both 77 H_stop
1201  69.67583702  018.91631086 both 78 H_stop
1201  69.67565128  018.91698811 both 79 H_stop
1201  69.67724679  018.91978422 both 80 J_stop
1201  69.67743803  018.91742160 both 81 J_start
1201  69.67761652  018.91509741 both 82 J_start
1201  69.67722768  018.91484616 both 83 J_start
1201  69.67612332  018.91410498 both 84 J_start
1201  69.67631718  018.91171913 both 85 J_start
1201  69.67596857  018.91543220 both 86 J_start
1201  69.69358620  018.92669360 both 87 19 Turn Around_stop
1201  69.69332296  018.92653340 both 88 19 Turn Around_stop
1201  69.67239216  018.91161668 both 89 RWY 01-19_stop
1201  69.69378548  018.92587071 both 90 RWY 01-19_start
1201  69.69368185  018.92580137 both 91 RWY 01-19_start
1201  69.69318178  018.92546677 both 92 RWY 01-19_start
1201  69.69304782  018.92537533 both 93 RWY 01-19_start
1201  69.68750040  018.92167308 both 94 RWY 01-19_start
1201  69.68306371  018.91872746 both 95 RWY 01-19_start
1201  69.68053740  018.91704301 both 96 RWY 01-19_start
1201  69.68006386  018.91673498 both 97 RWY 01-19_start
1201  69.67989551  018.91903947 both 98 RWY 01-19_start
1201  69.67318635  018.91214520 both 99 RWY 01-19_start
1201  69.67316839  018.91213352 both 100 RWY 01-19_start
1201  69.67276987  018.91247050 both 101 01 Turn Around_stop
1201  69.67247817  018.91232823 both 102 01 Turn Around_stop
1201  69.67259585  018.91108654 both 103 01 Turn Around_stop
1201  69.67243028  018.91164253 both 104 01 Turn Around_stop
1201  69.67278182  018.91120782 both 105 01 Turn Around_stop
1202 49 59 twoway taxiway_C DE_ICE N
1202 50 49 twoway taxiway_C DE_ICE N
1202 51 50 twoway taxiway_C DE_ICE N
1202 52 51 twoway taxiway_C DE_ICE N
1202 61 62 twoway taxiway_C DE_ICE N
1202 62 52 twoway taxiway_C DE_ICE N
1202 56 57 twoway taxiway_C E
1202 57 94 twoway taxiway_C E
1204 departure 01,19
1204 arrival 01,19
1202 65 66 twoway taxiway_C D
1202 66 95 twoway taxiway_C D
1204 departure 01,19
1204 arrival 01,19
1202 71 72 twoway taxiway_C C
1202 72 96 twoway taxiway_C C
1204 departure 01,19
1204 arrival 01,19
1202 70 73 twoway taxiway_C B
1202 73 83 twoway taxiway_C B
1204 departure 01,19
1204 arrival 01,19
1202 54 74 twoway taxiway_C DE-ICE S
1202 53 54 twoway taxiway_C DE-ICE S
1202 54 68 twoway taxiway_C DE-ICE S
1202 55 53 twoway taxiway_C DE-ICE S
1202 69 55 twoway taxiway_C DE-ICE S
1202 58 59 twoway taxiway_C Y
1202 59 56 twoway taxiway_C Y
1202 60 61 twoway taxiway_C Y
1202 61 58 twoway taxiway_C Y
1202 63 60 twoway taxiway_C Y
1202 64 65 twoway taxiway_C Y
1202 65 63 twoway taxiway_C Y
1202 68 69 twoway taxiway_C Y
1202 69 70 twoway taxiway_C Y
1202 70 71 twoway taxiway_C Y
1202 71 64 twoway taxiway_C Y
1202 97 98 twoway taxiway_A 
1204 departure 01,19
1204 arrival 01,19
1202 98 67 twoway taxiway_A 
1202 74 68 twoway taxiway_C A
1202 84 85 twoway taxiway_C A
1204 departure 01,19
1204 arrival 01,19
1202 85 74 twoway taxiway_C A
1202 76 75 twoway taxiway_A 
1202 80 76 twoway taxiway_A 
1202 77 76 twoway taxiway_A H
1202 78 79 twoway taxiway_A H
1202 79 77 twoway taxiway_A H
1202 84 86 twoway taxiway_A H
1204 departure 01,19
1204 arrival 01,19
1202 86 78 twoway taxiway_A H
1204 departure 01,19
1204 arrival 01,19
1202 81 80 twoway taxiway_A J
1202 81 82 twoway taxiway_A J
1204 departure 01,19
1204 arrival 01,19
1202 87 91 twoway taxiway_D 19 Turn Around
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 88 87 twoway taxiway_D 19 Turn Around
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 93 88 twoway taxiway_D 19 Turn Around
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 90 91 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 91 92 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 92 93 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 93 94 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 94 95 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 95 96 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 96 97 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 97 82 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 82 83 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 83 84 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 84 99 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 99 100 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 100 104 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 104 89 twoway runway 01/19
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 101 100 twoway taxiway_D 01 Turn Around
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 102 101 twoway taxiway_D 01 Turn Around
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 103 104 twoway taxiway_D 01 Turn Around
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 104 102 twoway taxiway_D 01 Turn Around
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 105 103 twoway taxiway_D 01 Turn Around
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1202 99 105 twoway taxiway_D 01 Turn Around
1204 departure 01,19
1204 arrival 01,19
1204 ils 01,19
1206 4 2 twoway  
1206 1 0 twoway  
1206 2 1 twoway  
1206 3 2 twoway  
1206 16 3 twoway  
1206 4 17 twoway  
1206 5 4 twoway  
1206 6 5 twoway  
1206 7 6 twoway  
1206 8 7 twoway  
1206 9 8 twoway  
1206 28 9 twoway  
1206 11 10 twoway  
1206 12 11 twoway  
1206 13 12 twoway  
1206 14 13 twoway  
1206 15 14 twoway  
1206 16 17 twoway  
1206 17 15 twoway  
1206 18 19 twoway  
1206 19 16 twoway  
1206 20 18 twoway  
1206 21 22 twoway  
1206 22 20 twoway  
1206 23 24 twoway  
1206 24 21 twoway  
1206 25 23 twoway  
1206 26 25 twoway  
1206 27 28 twoway  
1206 28 26 twoway  
1206 29 27 twoway  
1206 30 29 twoway  
1206 31 30 twoway  
1206 32 31 twoway  
1206 33 32 twoway  
1206 34 33 twoway  
1206 35 36 twoway  
1206 36 37 twoway  
1206 37 34 twoway  
1206 38 35 twoway  
1206 39 40 twoway  
1206 40 38 twoway  
1206 41 39 twoway  
1206 42 41 twoway  
1206 43 42 twoway  
1206 44 43 twoway  
1206 45 46 twoway  
1206 46 44 twoway  
1206 47 45 twoway  
1206 48 47 twoway  
1400  69.68140096  18.90946792 -220.29 gpu 0 New Service Truck 7
1400  69.68071190  18.90932301  246.37 baggage_loader 0 New Service Truck 6
1400  69.68121667  18.90906331  110.67 baggage_loader 0 New Service Truck 5
1400  69.68138891  18.90934400  115.20 baggage_train 3 New Service Truck 4
1400  69.68065621  18.90917685  249.23 baggage_train 4 New Service Truck 1
1400  69.68006736  18.90903012  9.95 gpu 0 New Service Truck 139
1400  69.68005443  18.90893453  8.00 baggage_loader 0 New Service Truck 138
1400  69.68005781  18.90883033  10.41 baggage_loader 0 New Service Truck 137
1400  69.67969989  18.90875541  8.30 baggage_loader 0 New Service Truck 136
1400  69.68459258  18.91118943  324.46 crew_car 0 New Service Truck 142
1400  69.68338121  18.91134851  2.39 baggage_loader 0 New Service Truck 141
1400  69.68338476  18.91122489  5.71 fuel_jets 0 New Service Truck 140
1400  69.67970207  18.90866371  8.24 baggage_loader 0 New Service Truck 135
1400  69.68208657  18.91086309  263.99 crew_car 0 New Service Truck 134
1400  69.67720348  18.90838416  300.38 crew_car 0 New Service Truck 133
1400  69.67728295  18.90786793  289.19 fuel_props 0 New Service Truck 132
1401  69.67654714  18.90814318  270.00 crew_car New Service Truck Destination 145
1401  69.68628392  18.91283031  28.81 crew_car New Service Truck Destination 144
1401  69.68483651  18.91144347  141.15 fuel_props New Service Truck Destination 143
99
